x,y,z
144.31,8.31,1
144.31,8.49,1
144.46,9.04,1
144.46,10.13,1
144.46,11.22,1
144.16,11.76,1
143.56,12.49,1
143.11,12.85,1
142.66,13.22,1
142.21,13.4,1
141.61,13.76,1
141.02,13.94,1
140.42,14.3,1
139.97,14.49,1
139.67,14.67,1
139.22,14.85,1
138.47,15.21,1
137.87,15.76,1
137.27,16.12,1
136.67,16.85,1
135.93,17.75,1
135.48,18.66,1
134.58,20.11,1
134.43,20.66,1
134.28,21.2,1
133.98,21.93,1
133.98,23.02,1
133.68,24.65,1
133.53,25.38,1
133.38,26.47,1
133.38,27.2,1
133.38,28.47,1
133.38,29.38,1
133.53,30.65,1
133.68,32.1,1
133.83,32.64,1
133.83,33.37,1
133.83,34.28,1
133.83,35.0,1
133.68,36.82,1
133.38,37.73,1
133.08,38.82,1
132.93,39.73,1
132.63,40.45,1
132.33,41.18,1
132.03,42.09,1
131.58,43.36,1
131.28,44.26,1
130.99,45.72,1
130.69,46.81,1
130.54,48.26,1
130.39,49.71,1
130.24,51.16,1
130.09,52.62,1
129.94,53.52,1
129.79,54.25,1
129.79,55.16,1
129.64,56.61,1
129.64,57.34,1
129.64,58.43,1
129.64,59.34,1
129.64,60.24,1
129.49,61.33,1
129.19,62.06,1
128.74,63.15,1
127.84,64.06,1
126.94,64.42,1
125.9,64.6,1
125.0,64.6,1
123.35,64.6,1
121.55,64.42,1
120.51,64.24,1
119.61,64.24,1
118.86,64.42,1
118.11,64.6,1
117.81,65.51,1
117.66,66.42,1
118.11,67.69,1
118.71,68.41,1
119.31,68.6,1
120.21,68.96,1
120.96,69.14,1
121.85,69.32,1
122.75,69.5,1
123.65,69.69,1
124.1,69.69,1
124.7,69.87,1
125.3,69.87,1
126.2,70.05,1
126.64,70.05,1
127.69,70.23,1
128.44,70.41,1
129.34,70.41,1
130.99,70.59,1
131.88,70.59,1
132.93,70.59,1
133.83,70.59,1
135.48,70.59,1
136.67,70.77,1
138.02,71.14,1
139.37,71.32,1
140.57,71.5,1
141.91,71.5,1
142.96,71.32,1
144.01,71.32,1
145.36,71.32,1
146.55,71.32,1
148.35,71.14,1
149.85,71.14,1
150.9,71.14,1
152.09,71.32,1
153.14,71.5,1
154.04,71.86,1
155.09,72.05,1
155.84,72.23,1
156.88,72.59,1
157.93,72.95,1
158.98,72.95,1
160.03,72.95,1
160.78,73.14,1
162.12,73.14,1
164.07,73.32,1
165.86,73.86,1
167.51,74.59,1
168.26,74.95,1
168.71,75.13,1
169.61,75.13,1
170.51,75.31,1
171.4,75.31,1
172.75,75.31,1
173.65,75.31,1
174.85,75.31,1
176.04,75.5,1
177.39,75.5,1
178.44,75.5,1
179.34,75.5,1
180.24,75.5,1
181.28,75.68,1
182.03,76.04,1
183.38,76.22,1
184.58,76.22,1
185.77,76.22,1
186.82,76.22,1
188.32,76.4,1
189.22,76.4,1
190.27,76.4,1
191.76,76.59,1
192.66,76.77,1
193.41,77.31,1
193.71,77.67,1
194.16,78.58,1
194.31,79.13,1
194.61,80.4,1
194.91,81.12,1
195.21,82.03,1
195.95,82.94,1
196.25,83.3,1
197.45,84.21,1
198.35,84.76,1
199.1,85.12,1
200.15,85.3,1
200.59,85.3,1
201.64,85.48,1
202.84,85.66,1
204.19,86.03,1
205.53,86.39,1
206.13,86.57,1
207.18,86.93,1
207.93,87.3,1
209.13,87.66,1
210.03,87.84,1
210.62,88.02,1
211.37,88.21,1
212.42,88.93,1
213.17,89.66,1
213.77,90.75,1
214.52,91.66,1
215.12,92.56,1
215.71,92.93,1
216.16,93.29,1
217.81,94.2,1
219.01,94.74,1
219.91,95.11,1
220.5,95.29,1
220.65,95.29,1
220.65,95.29,1
222.0,94.56,1
223.2,94.56,1
224.25,94.56,1
225.89,94.56,1
227.39,94.74,1
228.59,94.92,1
229.49,95.11,1
230.83,95.47,1
232.78,95.83,1
234.43,96.01,1
235.92,95.65,1
236.82,95.47,1
237.72,95.47,1
238.62,95.47,1
239.82,95.65,1
240.71,95.83,1
241.46,95.83,1
242.36,96.01,1
243.11,96.2,1
243.86,96.56,1
244.31,96.56,1
244.01,96.56,1
241.01,96.01,1
239.82,95.83,1
238.92,95.29,1
237.87,94.74,1
236.52,93.83,1
235.62,93.11,1
234.58,92.2,1
233.68,91.47,1
232.93,90.75,1
232.63,90.2,1
232.18,89.3,1
231.88,88.39,1
231.73,87.84,1
231.28,86.93,1
230.68,86.03,1
230.38,85.3,1
230.23,84.94,1
229.94,84.21,1
229.79,83.67,1
229.64,83.12,1
229.49,82.4,1
229.34,82.03,1
229.19,80.94,1
229.19,80.58,1
229.04,80.04,1
228.89,79.31,1
228.89,78.76,1
228.74,77.31,1
228.59,76.59,1
228.44,76.04,1
227.84,73.68,1
227.54,72.41,1
227.39,71.14,1
227.09,69.69,1
226.64,68.6,1
226.49,67.69,1
226.34,67.14,1
226.34,66.42,1
226.34,63.87,1
225.89,62.79,1
225.74,61.33,1
225.74,60.24,1
225.74,59.52,1
225.44,59.15,1
225.44,58.61,1
225.44,57.88,1
225.29,57.88,1
224.55,57.16,1
224.1,56.61,1
223.8,56.07,1
223.65,55.52,1
223.65,54.8,1
224.25,52.44,1
224.4,52.44,1
225.0,51.89,1
225.74,51.35,1
226.79,50.8,1
227.39,50.62,1
227.69,50.8,1
227.99,51.35,1
228.44,53.16,1
228.59,54.43,1
228.44,55.52,1
228.14,55.89,1
227.54,56.61,1
226.79,57.16,1
226.04,57.16,1
225.59,57.16,1
225.15,57.16,1
224.7,57.16,1
224.1,57.16,1
223.5,57.16,1
223.2,57.34,1
223.05,57.52,1
222.6,58.61,1
222.45,59.15,1
222.3,60.06,1
222.15,60.61,1
222.15,60.97,1
222.15,61.88,1
222.0,63.15,1
222.0,63.87,1
222.0,64.42,1
222.15,66.6,1
222.15,68.05,1
222.15,68.78,1
222.15,69.87,1
222.15,70.59,1
222.15,70.96,1
222.15,71.32,1
221.85,72.41,1
221.7,73.68,1
221.4,74.59,1
221.25,75.68,1
220.95,76.77,1
220.65,78.22,1
220.5,79.31,1
220.35,80.22,1
220.21,81.12,1
220.21,82.03,1
219.91,84.03,1
219.61,85.85,1
219.16,88.02,1
218.86,88.93,1
218.56,90.93,1
218.41,92.2,1
218.71,93.11,1
219.31,93.29,1
220.35,93.11,1
221.4,92.56,1
222.6,92.38,1
223.8,92.38,1
224.25,92.56,1
225.15,92.93,1
226.49,93.11,1
227.99,93.29,1
229.34,93.83,1
230.53,94.38,1
232.18,94.56,1
233.68,94.92,1
235.17,95.47,1
236.52,95.65,1
238.77,95.65,1
240.26,95.65,1
241.31,95.47,1
242.81,95.47,1
244.16,95.83,1
245.5,96.2,1
246.55,96.92,1
248.35,97.65,1
249.85,98.01,1
250.14,98.19,1
251.04,98.37,1
252.54,98.74,1
253.14,99.1,1
253.89,99.65,1
254.79,100.37,1
255.98,101.28,1
256.43,102.37,1
256.58,103.82,1
256.73,106.18,1
256.88,107.63,1
256.58,109.27,1
256.58,110.9,1
256.88,112.17,1
257.18,113.99,1
257.33,115.81,1
257.33,117.26,1
257.33,118.89,1
257.48,120.53,1
257.63,121.62,1
257.78,122.34,1
257.78,122.71,1
257.78,123.98,1
257.63,124.7,1
257.03,125.43,1
256.73,125.79,1
255.98,126.52,1
255.53,126.52,1
255.53,126.52,0
101.79,128.52,1
101.79,128.52,1
101.79,128.7,1
101.79,128.7,1
101.79,128.7,1
101.94,128.33,1
102.09,128.15,1
102.69,127.61,1
102.69,127.61,1
102.24,127.24,1
101.79,127.06,1
101.05,126.88,1
100.45,126.88,1
99.7,126.88,1
98.95,126.7,1
98.05,126.7,1
97.3,126.7,1
96.7,126.7,1
96.11,126.7,1
94.76,126.88,1
93.86,126.88,1
92.96,126.88,1
92.36,127.06,1
90.87,127.06,1
89.97,127.06,1
89.67,127.06,1
89.37,127.06,1
88.47,127.06,1
86.67,126.88,1
86.08,126.88,1
86.08,126.88,1
84.88,126.88,1
84.28,126.88,1
83.98,126.88,1
82.78,126.88,1
81.44,126.88,1
80.54,126.88,1
79.49,126.88,1
78.14,126.7,1
76.79,126.52,1
75.45,126.34,1
74.25,126.34,1
73.05,126.34,1
72.0,126.34,1
70.96,126.34,1
70.36,126.34,1
69.31,126.34,1
68.11,126.16,1
67.36,126.16,1
66.62,125.97,1
66.32,125.97,1
66.02,125.97,1
65.27,125.61,1
64.97,125.43,1
64.82,125.25,1
64.67,125.07,1
64.37,124.7,1
64.22,124.34,1
64.07,123.43,1
64.07,122.71,1
64.07,121.98,1
64.07,121.43,1
64.07,121.07,1
64.07,120.71,1
64.22,120.16,1
64.37,119.8,1
64.37,119.44,1
64.37,119.07,1
64.37,118.89,1
64.37,118.35,1
64.37,117.62,1
64.37,116.9,1
63.92,115.99,1
63.77,115.26,1
63.47,114.35,1
63.47,114.17,1
63.32,113.45,1
63.02,112.72,1
62.87,112.54,1
62.72,111.81,1
62.57,111.63,1
61.97,110.72,1
61.53,110.18,1
61.08,109.81,1
60.33,109.45,1
59.73,109.27,1
58.68,109.27,1
58.23,109.27,1
57.63,109.45,1
56.74,109.45,1
56.59,109.45,1
55.54,109.45,1
54.64,109.27,1
52.99,108.91,1
52.39,108.72,1
50.9,108.36,1
50.15,108.18,1
49.1,107.82,1
47.9,107.63,1
47.75,107.63,1
47.15,107.63,1
46.56,107.63,1
46.11,107.63,1
45.21,107.45,1
45.21,107.45,1
44.91,107.45,1
44.76,107.45,1
44.46,107.27,1
44.31,107.27,1
44.31,107.27,1
43.86,106.36,1
43.56,106.0,1
43.41,104.91,1
43.41,104.37,1
43.41,103.28,1
43.41,102.73,1
43.41,102.19,1
43.26,101.46,1
43.11,100.01,1
43.11,99.83,1
43.11,99.1,1
43.26,98.56,1
43.41,98.19,1
43.71,97.28,1
43.86,96.92,1
44.16,96.2,1
44.46,95.65,1
44.46,95.65,1
44.61,95.65,1
44.76,95.47,1
45.06,95.29,1
45.81,94.74,1
46.11,94.56,1
46.71,94.38,1
47.15,94.02,1
47.9,93.83,1
48.5,93.47,1
48.95,93.29,1
49.25,93.11,1
50.15,92.75,1
51.35,92.02,1
51.95,91.84,1
52.84,91.47,1
53.14,91.29,1
53.74,90.93,1
54.19,90.75,1
54.64,90.38,1
55.24,90.02,1
55.99,89.3,1
56.59,88.75,1
56.89,88.57,1
57.18,88.39,1
57.48,88.21,1
58.08,87.84,1
58.98,87.48,1
60.18,86.93,1
60.93,86.57,1
61.53,86.39,1
62.42,86.03,1
63.02,85.66,1
63.47,85.48,1
64.22,85.12,1
64.82,84.94,1
65.72,84.39,1
66.91,83.85,1
67.51,83.49,1
68.56,83.12,1
69.31,82.58,1
70.06,82.21,1
70.81,81.67,1
71.56,81.12,1
72.3,80.76,1
72.75,80.4,1
73.5,80.04,1
73.95,79.85,1
75.0,79.31,1
75.6,78.76,1
77.09,78.04,1
78.14,77.49,1
79.04,76.95,1
79.94,76.4,1
80.84,75.86,1
81.44,75.5,1
82.03,74.95,1
